id,application_id,name,full_name,pan,mobile,email,gender,age,date_of_birth,cibil,cibil_score,monthly_income,loan_amt,loan_amount_requested,tenure_months,existing_emi,type,loan_type,city,employment_type,loan_purpose,indicative_rate,property_type,created
RET-006474,RET-006474,Abhilasha Bhalerao,Abhilasha Bhalerao,NKXRJ2093C,9175807699,abhilasha6474@hotmail.com,M,37,1989-10-22,833,833,137731,900000,900000,84,18843,education_loan,education_loan,Kolkata,self_employed_non_professional,Education,16.15,,2024-09-23
RET-006475,RET-006475,Sridhar Subramanian,Sridhar Subramanian,TJJHT6612S,9219774748,sridhar6475@hotmail.com,M,41,1985-09-21,685,685,131625,1200000,1200000,300,9739,home_loan,home_loan,Bengaluru,self_employed_professional,Wedding,14.6,under_construction,2025-09-19
RET-006476,RET-006476,Abhilasha Xavier,Abhilasha Xavier,MWKTV8522T,9246617588,abhilasha6476@yahoo.co.in,O,52,1974-11-26,783,783,70076,90000,90000,24,7522,gold_loan,gold_loan,Bengaluru,self_employed_professional,Consumer durables,11.43,,2024-08-22
RET-006477,RET-006477,Ankit Salunkhe,Ankit Salunkhe,ZWQSF4990E,9333501273,ankit6477@outlook.com,M,28,1998-09-06,880,880,66169,50000,50000,18,19374,gold_loan,gold_loan,Pune,self_employed_professional,Medical emergency,13.87,,2024-05-31
RET-006478,RET-006478,Vaishnavi Thiruvengadam,Vaishnavi Thiruvengadam,PLUTN2919P,9504267646,vaishnavi6478@yahoo.co.in,O,53,1973-08-15,761,761,31058,6800000,6800000,240,6452,home_loan,home_loan,Bengaluru,salaried,Consumer durables,11.64,ready_to_move,2025-07-04
RET-006479,RET-006479,Adhira Chauhan,Adhira Chauhan,HCDBC4331I,9737895274,adhira6479@hotmail.com,M,36,1990-11-03,760,760,135912,5900000,5900000,300,36735,home_loan,home_loan,Bengaluru,self_employed_non_professional,Consumer durables,16.53,under_construction,2026-01-12
RET-006480,RET-006480,Vijay Bhosale,Vijay Bhosale,EIPYC5828X,9880958127,vijay6480@yahoo.co.in,O,36,1990-05-04,874,874,278459,1200000,1200000,60,72248,auto_loan,auto_loan,Delhi,self_employed_non_professional,Travel,17.58,,2025-10-17
RET-006481,RET-006481,Adhiti Govindasamy,Adhiti Govindasamy,PQTPI9885Y,9986855385,adhiti6481@hotmail.com,O,54,1972-10-10,812,812,386275,1600000,1600000,36,35491,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Solar panel installation,13.4,,2024-03-23
RET-006482,RET-006482,Ravi Ganguly,Ravi Ganguly,RWVMX8339L,9868725056,ravi6482@rediffmail.com,O,34,1992-04-09,587,587,52011,900000,900000,60,14837,personal_loan,personal_loan,Bengaluru,self_employed_professional,Medical emergency,10.87,,2025-07-30
RET-006483,RET-006483,Aaira Mishra,Aaira Mishra,YXHCV5852P,9333626612,aaira6483@outlook.com,M,36,1990-10-02,872,872,46165,2200000,2200000,240,7450,home_loan,home_loan,Bengaluru,salaried,Medical emergency,10.21,under_construction,2025-05-22
RET-006484,RET-006484,Vinay Salunkhe,Vinay Salunkhe,CNTPJ1337G,9249126860,vinay6484@yahoo.co.in,F,48,1978-08-11,886,886,34271,1600000,1600000,180,4301,home_loan,home_loan,Bengaluru,self_employed_professional,Wedding,14.33,under_construction,2024-08-25
RET-006485,RET-006485,Vijay Savarkar,Vijay Savarkar,DEGLD8668D,9119134167,vijay6485@gmail.com,F,30,1996-09-14,582,582,34064,100000,100000,60,389,personal_loan,personal_loan,Chennai,self_employed_non_professional,Business expansion,18.49,,2024-10-30
RET-006486,RET-006486,Lekha Tiwari,Lekha Tiwari,NRHLR9398K,9720290099,lekha6486@yahoo.co.in,M,45,1981-12-12,583,583,105219,900000,900000,24,10342,personal_loan,personal_loan,Bengaluru,self_employed_professional,Wedding,13.39,,2025-06-07
RET-006487,RET-006487,Srinivas Mathew,Srinivas Mathew,RPBWG3961Y,9650360909,srinivas6487@yahoo.co.in,M,25,2001-11-15,663,663,67193,1200000,1200000,48,18924,personal_loan,personal_loan,Mumbai,self_employed_professional,Vehicle purchase,14.77,,2025-12-11
RET-006488,RET-006488,Advaita Bajaj,Advaita Bajaj,TANUA3083Y,9983094878,advaita6488@rediffmail.com,F,59,1967-08-06,768,768,270980,100000,100000,60,84046,personal_loan,personal_loan,Pune,salaried,Personal expenses,11.54,,2025-05-20
RET-006489,RET-006489,Vaishnavi Banerjee,Vaishnavi Banerjee,UCHFY4629X,9199642902,vaishnavi6489@hotmail.com,O,39,1987-06-22,872,872,48066,2500000,2500000,60,11587,personal_loan,personal_loan,Mumbai,salaried,Home renovation,12.17,,2025-10-29
RET-006490,RET-006490,Yogesh Joseph,Yogesh Joseph,NPZQF8523B,9564076616,yogesh6490@rediffmail.com,O,23,2003-02-05,759,759,92369,4000000,4000000,300,19624,home_loan,home_loan,Delhi,salaried,Debt consolidation,12.94,under_construction,2025-01-07
RET-006491,RET-006491,Esha Bhati,Esha Bhati,XNFEM7933A,9933719001,esha6491@gmail.com,M,23,2003-10-27,607,607,52972,160000,160000,6,13257,gold_loan,gold_loan,Bengaluru,self_employed_professional,Vehicle purchase,14.35,,2025-06-29
RET-006492,RET-006492,Vaibhav Patil,Vaibhav Patil,MYWSS1709B,9755868488,vaibhav6492@hotmail.com,O,26,2000-08-03,748,748,98022,1200000,1200000,120,1389,education_loan,education_loan,Bengaluru,salaried,Business expansion,10.52,,2025-11-02
RET-006493,RET-006493,Sahana Birla,Sahana Birla,ATSNG3027L,9973005207,sahana6493@outlook.com,O,38,1988-04-28,787,787,45957,900000,900000,60,894,personal_loan,personal_loan,Mumbai,salaried,Solar panel installation,11.36,,2024-05-16
RET-006494,RET-006494,Kavita Sohal,Kavita Sohal,XACYU9682T,9920197111,kavita6494@yahoo.co.in,M,47,1979-05-18,869,869,81039,700000,700000,48,22104,personal_loan,personal_loan,Indore,self_employed_non_professional,Home renovation,16.33,,2024-09-06
RET-006495,RET-006495,Shruti Bhatt,Shruti Bhatt,JWHGG2093P,9836436556,shruti6495@hotmail.com,F,43,1983-06-25,813,813,47221,1600000,1600000,72,9963,auto_loan,auto_loan,Mumbai,salaried,Home appliances,16.53,,2024-10-23
RET-006496,RET-006496,Aabha Kumar,Aabha Kumar,AYEEJ8832P,9845273729,aabha6496@hotmail.com,F,38,1988-01-01,879,879,99502,7000000,7000000,300,29451,home_loan,home_loan,Bengaluru,self_employed_non_professional,Solar panel installation,12.32,ready_to_move,2025-07-16
RET-006497,RET-006497,Angad Bains,Angad Bains,HUBIT8987P,9261820549,angad6497@outlook.com,M,24,2002-08-09,826,826,87799,600000,600000,72,19596,auto_loan,auto_loan,Kolkata,self_employed_professional,Travel,9.8,,2024-07-12
RET-006498,RET-006498,Swara Bhati,Swara Bhati,HHWJT8445R,9788574411,swara6498@yahoo.co.in,O,42,1984-09-01,889,889,23765,1000000,1000000,12,5122,personal_loan,personal_loan,Kolkata,self_employed_professional,Medical emergency,11.99,,2024-03-15
RET-006499,RET-006499,Adhiti Thirumeni,Adhiti Thirumeni,TXEME4244H,9348493987,adhiti6499@outlook.com,O,53,1973-10-23,673,673,82699,1300000,1300000,72,10298,auto_loan,auto_loan,Mumbai,self_employed_professional,Wedding,17.36,,2025-09-01
RET-006500,RET-006500,Uday Ganesan,Uday Ganesan,JYMNH4027W,9524222679,uday6500@outlook.com,F,31,1995-07-16,708,708,26544,2900000,2900000,180,1521,home_loan,home_loan,Kochi,salaried,Debt consolidation,17.48,under_construction,2024-10-07
RET-006501,RET-006501,Karthik Noronha,Karthik Noronha,BKEBG6197H,9854542098,karthik6501@outlook.com,O,28,1998-11-23,863,863,61296,2100000,2100000,36,19589,personal_loan,personal_loan,Coimbatore,salaried,Debt consolidation,12.27,,2024-03-13
RET-006502,RET-006502,Vikram Upadhyay,Vikram Upadhyay,SYUUN8961F,9498573106,vikram6502@hotmail.com,M,34,1992-09-08,793,793,78371,1400000,1400000,60,7274,personal_loan,personal_loan,Hyderabad,self_employed_non_professional,Consumer durables,16.7,,2025-05-14
RET-006503,RET-006503,Zubaida Thorat,Zubaida Thorat,KYWFR5493Q,9721905604,zubaida6503@yahoo.co.in,F,38,1988-12-19,588,588,49964,2000000,2000000,24,11742,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Education,12.52,,2025-08-07
RET-006504,RET-006504,Meghana Kshirsagar,Meghana Kshirsagar,OODJA2172E,9570640119,meghana6504@hotmail.com,O,23,2003-08-18,895,895,52508,2400000,2400000,180,13699,home_loan,home_loan,Bengaluru,salaried,Medical emergency,12.7,under_construction,2024-10-14
RET-006505,RET-006505,Aarchi Govindasamy,Aarchi Govindasamy,NNDQL5164U,9711886097,aarchi6505@outlook.com,F,58,1968-03-06,732,732,73069,2200000,2200000,12,12696,personal_loan,personal_loan,Bengaluru,salaried,Travel,12.95,,2025-11-23
RET-006506,RET-006506,Jatin Singh,Jatin Singh,ETCNC4416X,9505930441,jatin6506@gmail.com,F,60,1966-03-27,822,822,29179,1800000,1800000,60,4171,education_loan,education_loan,Chennai,self_employed_non_professional,Travel,9.6,,2025-03-17
RET-006507,RET-006507,Nagesh Gowda,Nagesh Gowda,XJHXF7462P,9140837373,nagesh6507@rediffmail.com,F,57,1969-09-18,795,795,26283,7400000,7400000,300,3742,home_loan,home_loan,Bengaluru,self_employed_professional,Education,13.41,ready_to_move,2025-04-02
RET-006508,RET-006508,Parth Rao,Parth Rao,TYUQQ5236V,9598421733,parth6508@yahoo.co.in,F,23,2003-02-27,880,880,41904,1600000,1600000,36,1150,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Wedding,12.32,,2024-05-02
RET-006509,RET-006509,Sonia Duraisamy,Sonia Duraisamy,VQNUQ7328F,9480455087,sonia6509@hotmail.com,F,24,2002-03-28,800,800,302696,2000000,2000000,60,11648,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Consumer durables,12.82,,2025-04-29
RET-006510,RET-006510,Sunil Kulkarni,Sunil Kulkarni,KAAUH4781N,9639794237,sunil6510@yahoo.co.in,M,29,1997-02-25,580,580,187746,3500000,3500000,180,20293,home_loan,home_loan,Mumbai,self_employed_non_professional,Wedding,17.78,ready_to_move,2024-04-05
RET-006511,RET-006511,Deepika Godara,Deepika Godara,SGARA7491N,9343795500,deepika6511@rediffmail.com,O,56,1970-12-15,833,833,42536,2400000,2400000,84,762,education_loan,education_loan,Bengaluru,self_employed_professional,Vehicle purchase,14.74,,2025-01-13
RET-006512,RET-006512,Aagam Paul,Aagam Paul,OMVZS9257U,9450676930,aagam6512@yahoo.co.in,O,33,1993-12-08,696,696,26170,1500000,1500000,36,2101,personal_loan,personal_loan,Delhi,self_employed_professional,Vehicle purchase,17.08,,2024-12-30
RET-006513,RET-006513,Mahesh Arumugam,Mahesh Arumugam,PESGI8643V,9474632401,mahesh6513@gmail.com,O,34,1992-10-05,743,743,302490,2500000,2500000,12,97920,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Wedding,9.79,,2025-10-03
RET-006514,RET-006514,Harish Duraisamy,Harish Duraisamy,UZYZG8179J,9972984412,harish6514@gmail.com,M,60,1966-09-07,878,878,29988,1400000,1400000,72,5254,auto_loan,auto_loan,Bengaluru,self_employed_non_professional,Home renovation,15.7,,2024-04-08
RET-006515,RET-006515,Uday Prabhu,Uday Prabhu,BUBAR7189G,9516334622,uday6515@outlook.com,F,42,1984-05-09,780,780,26272,1600000,1600000,12,5913,personal_loan,personal_loan,Bengaluru,salaried,Wedding,10.39,,2024-12-04
RET-006516,RET-006516,Anjali Datta,Anjali Datta,EIYPS8222N,9610758663,anjali6516@rediffmail.com,M,56,1970-01-13,877,877,52188,6300000,6300000,300,234,home_loan,home_loan,Hyderabad,self_employed_non_professional,Travel,14.3,under_construction,2025-09-30
RET-006517,RET-006517,Arpit D'Souza,Arpit D'Souza,PLRSB5584S,9114733909,arpit6517@hotmail.com,O,26,2000-08-24,602,602,87406,2600000,2600000,180,14167,home_loan,home_loan,Chennai,salaried,Vehicle purchase,17.95,ready_to_move,2024-03-05
RET-006518,RET-006518,Priyanshi Tanwar,Priyanshi Tanwar,YGXPJ9588Z,9591550731,priyanshi6518@hotmail.com,O,56,1970-05-24,715,715,241086,7900000,7900000,240,12660,home_loan,home_loan,Kochi,self_employed_professional,Home renovation,17.42,under_construction,2025-04-15
RET-006519,RET-006519,Srini Paul,Srini Paul,EMRXV9809P,9937650846,srini6519@rediffmail.com,O,41,1985-07-23,841,841,373167,220000,220000,12,32744,gold_loan,gold_loan,Bengaluru,salaried,Medical emergency,15.02,,2024-10-28
RET-006520,RET-006520,Shruti Tanwar,Shruti Tanwar,JZEYK9066K,9580610678,shruti6520@gmail.com,F,35,1991-04-28,854,854,51002,300000,300000,12,10832,personal_loan,personal_loan,Chennai,self_employed_professional,Consumer durables,15.82,,2025-08-14
RET-006521,RET-006521,Advaita Paul,Advaita Paul,NJSEA5234K,9756735214,advaita6521@rediffmail.com,O,52,1974-09-11,669,669,59885,2300000,2300000,48,847,personal_loan,personal_loan,Mumbai,salaried,Home appliances,14.65,,2024-11-12
RET-006522,RET-006522,Bhumi Nair,Bhumi Nair,YNKXL5072O,9548924944,bhumi6522@yahoo.co.in,O,29,1997-03-01,692,692,70270,900000,900000,36,5910,auto_loan,auto_loan,Bengaluru,self_employed_non_professional,Wedding,14.57,,2026-01-23
RET-006523,RET-006523,Rohit Joshi,Rohit Joshi,TPWSP5855U,9727312968,rohit6523@outlook.com,F,45,1981-01-20,779,779,113689,400000,400000,36,12590,auto_loan,auto_loan,Bengaluru,self_employed_professional,Solar panel installation,12.47,,2025-04-03
RET-006524,RET-006524,Kritika Rodrigues,Kritika Rodrigues,NPLRF1881F,9118314668,kritika6524@hotmail.com,M,52,1974-07-10,803,803,56833,1600000,1600000,60,11061,personal_loan,personal_loan,Bengaluru,salaried,Business expansion,10.81,,2024-04-12
RET-006525,RET-006525,Disha Bains,Disha Bains,BXRPY2380I,9828517086,disha6525@outlook.com,O,35,1991-10-12,660,660,109524,700000,700000,60,7434,education_loan,education_loan,Chennai,self_employed_non_professional,Consumer durables,14.59,,2025-01-23
RET-006526,RET-006526,Ishaan Gawde,Ishaan Gawde,GHTRV5109G,9222635639,ishaan6526@hotmail.com,O,53,1973-06-20,890,890,296014,3200000,3200000,180,65669,home_loan,home_loan,Bengaluru,salaried,Debt consolidation,12.51,ready_to_move,2024-08-16
RET-006527,RET-006527,Vandana Chandrasekaran,Vandana Chandrasekaran,NDEGJ1496U,9917905009,vandana6527@yahoo.co.in,F,46,1980-01-19,833,833,64743,800000,800000,12,18514,personal_loan,personal_loan,Bengaluru,self_employed_professional,Personal expenses,9.72,,2024-06-23
RET-006528,RET-006528,Rajni Joseph,Rajni Joseph,CNLGU8376A,9633555371,rajni6528@rediffmail.com,M,50,1976-07-23,582,582,54929,900000,900000,48,18100,auto_loan,auto_loan,Delhi,self_employed_non_professional,Wedding,16.38,,2025-06-21
RET-006529,RET-006529,Manish Marathe,Manish Marathe,XLMEA3135Z,9378242676,manish6529@outlook.com,F,45,1981-12-24,800,800,41925,1700000,1700000,120,11960,home_loan,home_loan,Bengaluru,self_employed_non_professional,Home renovation,11.27,under_construction,2024-07-09
RET-006530,RET-006530,Savitha Awasthi,Savitha Awasthi,DXARD1692A,9645227611,savitha6530@rediffmail.com,F,46,1980-12-22,840,840,112918,2400000,2400000,12,4376,personal_loan,personal_loan,Jaipur,salaried,Consumer durables,13.04,,2024-04-11
RET-006531,RET-006531,Chirag Virk,Chirag Virk,PBFAA7110E,9632155991,chirag6531@yahoo.co.in,O,52,1974-12-17,854,854,360977,160000,160000,12,49046,gold_loan,gold_loan,Mumbai,self_employed_non_professional,Consumer durables,9.8,,2024-08-14
RET-006532,RET-006532,Akanksha Chauhan,Akanksha Chauhan,XOWFT8991T,9571902319,akanksha6532@yahoo.co.in,M,52,1974-07-03,759,759,30197,2200000,2200000,240,2436,home_loan,home_loan,Mumbai,self_employed_professional,Home appliances,14.48,under_construction,2024-05-24
RET-006533,RET-006533,Chirag Singh,Chirag Singh,ZXZEB5871Y,9822027026,chirag6533@outlook.com,F,31,1995-06-13,764,764,80009,400000,400000,48,12343,personal_loan,personal_loan,Bengaluru,salaried,Travel,17.55,,2024-12-20
RET-006534,RET-006534,Hemanth Tanwar,Hemanth Tanwar,KJOHT3392X,9624457988,hemanth6534@gmail.com,M,56,1970-01-21,851,851,103523,6600000,6600000,180,30879,home_loan,home_loan,Bengaluru,salaried,Consumer durables,15.33,under_construction,2024-09-02
RET-006535,RET-006535,Pankaj Karuppusamy,Pankaj Karuppusamy,HEWVS8948H,9942270448,pankaj6535@outlook.com,F,58,1968-11-20,695,695,29145,1300000,1300000,24,4087,personal_loan,personal_loan,Delhi,salaried,Consumer durables,16.92,,2025-11-28
RET-006536,RET-006536,Khushi Phogat,Khushi Phogat,WIAUZ3723Z,9672601138,khushi6536@hotmail.com,M,28,1998-01-03,734,734,49782,800000,800000,24,16570,personal_loan,personal_loan,Kochi,salaried,Consumer durables,15.45,,2024-04-20
RET-006537,RET-006537,Puja Tanwar,Puja Tanwar,NXQGY6268H,9182439900,puja6537@rediffmail.com,O,58,1968-09-11,863,863,115401,300000,300000,36,2257,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Debt consolidation,18.23,,2025-09-01
RET-006538,RET-006538,Parth Sen,Parth Sen,NXVPS1697G,9936448220,parth6538@rediffmail.com,F,26,2000-02-02,871,871,86933,5600000,5600000,120,12218,home_loan,home_loan,Bengaluru,salaried,Personal expenses,11.87,under_construction,2024-03-10
RET-006539,RET-006539,Savitha Chetty,Savitha Chetty,YSTPW1383P,9424923354,savitha6539@outlook.com,M,54,1972-10-28,724,724,106633,1100000,1100000,24,17713,personal_loan,personal_loan,Bengaluru,self_employed_non_professional,Debt consolidation,12.17,,2025-03-30
RET-006540,RET-006540,Nagesh Bhattacharya,Nagesh Bhattacharya,HPGVC9185D,9523171635,nagesh6540@yahoo.co.in,F,46,1980-02-14,790,790,25052,1500000,1500000,48,2460,auto_loan,auto_loan,Bengaluru,self_employed_non_professional,Home appliances,15.34,,2024-06-30
RET-006541,RET-006541,Gunjan Chopra,Gunjan Chopra,CKYRQ1085D,9759380709,gunjan6541@yahoo.co.in,O,34,1992-10-22,860,860,258564,5100000,5100000,180,8826,home_loan,home_loan,Bengaluru,self_employed_professional,Home renovation,13.86,under_construction,2024-07-21
RET-006542,RET-006542,Nidhi Sekhon,Nidhi Sekhon,GNIVT8788X,9644839850,nidhi6542@gmail.com,O,31,1995-06-15,894,894,72309,2400000,2400000,300,10885,home_loan,home_loan,Bengaluru,salaried,Consumer durables,11.49,under_construction,2025-04-04
RET-006543,RET-006543,Samir Dalvi,Samir Dalvi,DHOIG3853W,9417266560,samir6543@yahoo.co.in,M,24,2002-06-08,678,678,45007,1000000,1000000,36,7487,auto_loan,auto_loan,Ahmedabad,self_employed_non_professional,Solar panel installation,10.8,,2025-06-26
RET-006544,RET-006544,Aarav Muthusamy,Aarav Muthusamy,PQVFX3600Y,9219946014,aarav6544@yahoo.co.in,O,51,1975-07-05,667,667,24250,1900000,1900000,36,4565,auto_loan,auto_loan,Indore,salaried,Wedding,16.25,,2025-09-09
RET-006545,RET-006545,Priya Arumugam,Priya Arumugam,LTUPQ1560J,9681351497,priya6545@yahoo.co.in,O,35,1991-08-17,866,866,82475,4300000,4300000,180,24315,home_loan,home_loan,Bengaluru,self_employed_non_professional,Wedding,16.9,under_construction,2025-02-16
RET-006546,RET-006546,Rekha Mandal,Rekha Mandal,QVCNS2320X,9516968778,rekha6546@hotmail.com,M,23,2003-05-13,630,630,85708,2100000,2100000,300,23429,home_loan,home_loan,Bengaluru,self_employed_professional,Debt consolidation,14.83,ready_to_move,2024-06-05
RET-006547,RET-006547,Abhi Aiyar,Abhi Aiyar,LNCRJ1727V,9220604378,abhi6547@gmail.com,M,49,1977-01-16,863,863,93322,200000,200000,48,13591,personal_loan,personal_loan,Bengaluru,salaried,Personal expenses,16.06,,2025-09-02
RET-006548,RET-006548,Aachal Khandelwal,Aachal Khandelwal,CMDSZ6816F,9370967826,aachal6548@outlook.com,M,23,2003-12-19,592,592,110646,600000,600000,24,214,personal_loan,personal_loan,Bengaluru,salaried,Solar panel installation,10.58,,2024-05-26
RET-006549,RET-006549,Madhav Subramanian,Madhav Subramanian,HCSWR4539O,9289793503,madhav6549@outlook.com,O,51,1975-02-21,556,556,313991,900000,900000,36,45104,personal_loan,personal_loan,Bengaluru,salaried,Business expansion,17.57,,2024-03-17
RET-006550,RET-006550,Sumanth Verma,Sumanth Verma,JDCLT1724H,9113225131,sumanth6550@hotmail.com,F,44,1982-06-01,591,591,73496,1300000,1300000,72,13817,auto_loan,auto_loan,Mumbai,self_employed_professional,Home appliances,16.02,,2024-12-20
RET-006551,RET-006551,Murali Bhosale,Murali Bhosale,MFZRB2069X,9659799808,murali6551@outlook.com,F,29,1997-03-28,880,880,334654,5100000,5100000,240,15309,home_loan,home_loan,Bengaluru,self_employed_professional,Wedding,17.45,ready_to_move,2025-01-07
RET-006552,RET-006552,Pinky Jog,Pinky Jog,TWRXZ6976N,9659232520,pinky6552@hotmail.com,F,51,1975-08-07,886,886,52760,1200000,1200000,48,1555,personal_loan,personal_loan,Mumbai,salaried,Business expansion,16.73,,2025-06-25
RET-006553,RET-006553,Naresh Govindasamy,Naresh Govindasamy,TZHVK6995D,9535415846,naresh6553@outlook.com,F,34,1992-12-04,781,781,135605,500000,500000,12,41247,personal_loan,personal_loan,Bengaluru,salaried,Home renovation,11.94,,2025-03-22
RET-006554,RET-006554,Roopa Phogat,Roopa Phogat,KZOVK6868S,9146928593,roopa6554@yahoo.co.in,O,51,1975-02-24,854,854,61231,2700000,2700000,240,19413,home_loan,home_loan,Bengaluru,self_employed_professional,Consumer durables,14.53,ready_to_move,2025-08-27
