id,application_id,name,business_name,pan,gstin,mobile,email,promoter_name,promoter_cibil_score,cibil,annual_turnover,turnover,loan_amt,loan_amount_requested,business_vintage_years,vintage,type,loan_type,collateral,collateral_value,city,industry,loan_purpose,created
SME-003734,SME-003734,Jyoti Consultancy & Co,Jyoti Consultancy & Co,WBUJT6538T,33WBUJT2269IZW,9245181271,jyoti3734@outlook.com,Dhruv Grewal,588,588,3600000,3600000,2000000,2000000,21,21,working_capital,working_capital,0,0,Chennai,Healthcare,Technology upgrade,2025-04-14
SME-003735,SME-003735,Vijay Forgings Co-op,Vijay Forgings Co-op,AXGYL7552H,27AXGYL9927XZA,9114894334,vijay3735@yahoo.co.in,Govind Saini,886,886,3600000,3600000,1600000,1600000,14,14,equipment_finance,equipment_finance,5070000.0,5070000.0,Pune,Logistics,Working capital,2025-03-26
SME-003736,SME-003736,Golden Consultancy Group,Golden Consultancy Group,KWWDI8358B,29KWWDI5041VZG,9177751945,golden3736@hotmail.com,Vaishnavi Monteiro,886,886,78700000,78700000,15800000,15800000,21,21,term_loan,term_loan,84240000.0,84240000.0,Bengaluru,Pharmaceuticals,New branch setup,2024-05-08
SME-003737,SME-003737,Disha Textiles Co-op,Disha Textiles Co-op,NDLJL5773Z,07NDLJL1606WZR,9541909722,disha3737@hotmail.com,Hemanth Singhania,700,700,72400000,72400000,4900000,4900000,5,5,equipment_finance,equipment_finance,105930000.0,105930000.0,Delhi,Retail Trade,Inventory purchase,2025-09-05
SME-003738,SME-003738,Ultra Security Pvt Ltd,Ultra Security Pvt Ltd,LRHUN7913V,29LRHUN5490QZY,9307267158,ultra3738@hotmail.com,Neha More,575,575,10900000,10900000,6200000,6200000,13,13,invoice_discounting,invoice_discounting,0,0,Bengaluru,Real Estate,Trade finance,2024-10-29
SME-003739,SME-003739,Dakshin Enterprises Co-op,Dakshin Enterprises Co-op,IQYDT5599U,27IQYDT4664TZE,9407661932,dakshin3739@hotmail.com,Veena Thorat,769,769,2100000,2100000,1000000,1000000,3,3,working_capital,working_capital,0,0,Mumbai,Textiles & Garments,Inventory purchase,2025-03-05
SME-003740,SME-003740,Indus Research Pvt Ltd,Indus Research Pvt Ltd,RPDTX3753C,29RPDTX9306LZP,9209495851,indus3740@rediffmail.com,Aparna Gokhale,702,702,37600000,37600000,15700000,15700000,6,6,working_capital,working_capital,0,0,Bengaluru,Retail Trade,Shop renovation,2025-11-02
SME-003741,SME-003741,Pioneer Studios Pvt Ltd,Pioneer Studios Pvt Ltd,ZLODX7388T,33ZLODX2112XZS,9530133167,pioneer3741@outlook.com,Vikas Pillai,636,636,13100000,13100000,1300000,1300000,5,5,working_capital,working_capital,0,0,Coimbatore,IT / Software Services,Shop renovation,2025-12-16
SME-003742,SME-003742,Mahindra Power Co-op,Mahindra Power Co-op,DHYHX1677P,29DHYHX4893XZP,9614563182,mahindra3742@rediffmail.com,Anjali Ganguly,878,878,9800000,9800000,4100000,4100000,13,13,invoice_discounting,invoice_discounting,0,0,Bengaluru,Textiles & Garments,Inventory purchase,2025-03-13
SME-003743,SME-003743,Rising Power OPC Pvt Ltd,Rising Power OPC Pvt Ltd,BMXRX3283Q,27BMXRX3670YZD,9289551352,rising3743@hotmail.com,Divya Singh,824,824,4900000,4900000,900000,900000,5,5,term_loan,term_loan,4680000.0,4680000.0,Pune,Food Processing,Capacity expansion,2025-05-27
SME-003744,SME-003744,Tech Electronics Associates,Tech Electronics Associates,ZWWDW9993P,29ZWWDW1659VZI,9719066918,tech3744@gmail.com,Prasanna Duraisamy,666,666,36600000,36600000,17400000,17400000,10,10,working_capital,working_capital,0,0,Bengaluru,Printing & Packaging,Capacity expansion,2024-06-01
SME-003745,SME-003745,Eastern Packaging OPC Pvt Ltd,Eastern Packaging OPC Pvt Ltd,JGVFW5190G,29JGVFW2750BZS,9735159979,eastern3745@outlook.com,Mamatha Kamath,705,705,1900000,1900000,1000000,1000000,10,10,term_loan,term_loan,2560000.0,2560000.0,Bengaluru,Automobile Components,Machinery purchase,2025-12-16
SME-003746,SME-003746,Vivek Events Co-op,Vivek Events Co-op,NUKOI8462T,29NUKOI7664SZF,9806559703,vivek3746@yahoo.co.in,Savitha Biswas,882,882,10700000,10700000,4800000,4800000,21,21,term_loan,term_loan,15630000.0,15630000.0,Bengaluru,Construction,Capacity expansion,2025-06-18
SME-003747,SME-003747,Gold International OPC Pvt Ltd,Gold International OPC Pvt Ltd,QIJZW9002Q,29QIJZW8304UZD,9117635337,gold3747@outlook.com,Aanya Chitale,711,711,14300000,14300000,6900000,6900000,11,11,term_loan,term_loan,17090000.0,17090000.0,Bengaluru,Logistics,Inventory purchase,2024-09-26
SME-003748,SME-003748,First Realty Co-op,First Realty Co-op,TKVZB2172Y,23TKVZB8579NZJ,9279552828,first3748@rediffmail.com,Rupesh Chidambaram,720,720,2700000,2700000,1100000,1100000,11,11,equipment_finance,equipment_finance,3290000.0,3290000.0,Indore,Retail Trade,Export financing,2025-04-26
SME-003749,SME-003749,Maruthi Packaging Pvt Ltd,Maruthi Packaging Pvt Ltd,XFLNW2392B,29XFLNW8343VZN,9912093389,maruthi3749@hotmail.com,Vikram Dalvi,781,781,16600000,16600000,8000000,8000000,10,10,term_loan,term_loan,19000000.0,19000000.0,Bengaluru,Retail Trade,Business expansion,2025-07-26
SME-003750,SME-003750,Vega Infotech Pvt Ltd,Vega Infotech Pvt Ltd,AIITD6725G,29AIITD2687WZM,9237990705,vega3750@gmail.com,Ruhi Salunkhe,792,792,27300000,27300000,15500000,15500000,6,6,project_finance,project_finance,11220000.0,11220000.0,Bengaluru,Retail Trade,Machinery purchase,2026-02-13
SME-003751,SME-003751,Synergy Studios OPC Pvt Ltd,Synergy Studios OPC Pvt Ltd,SFGVQ5489P,29SFGVQ6292QZQ,9369674109,synergy3751@yahoo.co.in,Mili Dhull,706,706,15400000,15400000,2000000,2000000,9,9,equipment_finance,equipment_finance,9440000.0,9440000.0,Bengaluru,Logistics,Technology upgrade,2025-03-12
SME-003752,SME-003752,Modern Advertising Pvt Ltd,Modern Advertising Pvt Ltd,IXLON6493O,29IXLON2090PZK,9940566312,modern3752@hotmail.com,Shiva Phogat,816,816,61400000,61400000,13000000,13000000,6,6,working_capital,working_capital,0,0,Bengaluru,Retail Trade,Technology upgrade,2024-12-24
SME-003753,SME-003753,Aarav Marketing Pvt Ltd,Aarav Marketing Pvt Ltd,XDPFQ5688L,27XDPFQ8872TZY,9305148484,aarav3753@hotmail.com,Pranita Desai,799,799,10300000,10300000,2600000,2600000,3,3,equipment_finance,equipment_finance,6260000.0,6260000.0,Mumbai,Manufacturing,Project finance,2025-06-04
SME-003754,SME-003754,Golden Networks Pvt Ltd,Golden Networks Pvt Ltd,GVMXO1239E,07GVMXO5586JZG,9675815683,golden3754@gmail.com,Rahul Krishnamurthy,865,865,2100000,2100000,500000,500000,7,7,invoice_discounting,invoice_discounting,0,0,Delhi,Retail Trade,Working capital,2025-03-04
SME-003755,SME-003755,Maxim Digital OPC Pvt Ltd,Maxim Digital OPC Pvt Ltd,KRHFF3355C,07KRHFF4234YZR,9613154584,maxim3755@hotmail.com,Devika Pai,738,738,19400000,19400000,6100000,6100000,22,22,working_capital,working_capital,0,0,Delhi,Retail Trade,Project finance,2026-02-01
SME-003756,SME-003756,Pride Diagnostics Associates,Pride Diagnostics Associates,MJQKR7708D,29MJQKR6851AZB,9255177704,pride3756@rediffmail.com,Dheeraj Kale,783,783,13000000,13000000,5800000,5800000,4,4,working_capital,working_capital,0,0,Bengaluru,Food Processing,Shop renovation,2025-12-06
SME-003757,SME-003757,One Auto Components Co-op,One Auto Components Co-op,PTANA2227K,24PTANA6699MZV,9519252218,one3757@gmail.com,Aarav Balakrishnan,729,729,3700000,3700000,1300000,1300000,18,18,equipment_finance,equipment_finance,5060000.0,5060000.0,Ahmedabad,Food Processing,Export financing,2025-01-01
SME-003758,SME-003758,Dynamic Builders LLP,Dynamic Builders LLP,WTNKI6838Q,29WTNKI7937GZF,9758501045,dynamic3758@rediffmail.com,Prachi Sohal,696,696,5100000,5100000,2300000,2300000,19,19,term_loan,term_loan,3550000.0,3550000.0,Bengaluru,Retail Trade,Working capital,2024-10-31
SME-003759,SME-003759,Anand Accessories Associates,Anand Accessories Associates,HCIWW5002W,29HCIWW5755YZF,9293311949,anand3759@gmail.com,Aashna Sidhu,637,637,5500000,5500000,2600000,2600000,2,2,term_loan,term_loan,3600000.0,3600000.0,Bengaluru,Food Processing,New branch setup,2025-06-13
SME-003760,SME-003760,Western Electronics & Co,Western Electronics & Co,VOECR1005R,24VOECR8534GZO,9674430617,western3760@rediffmail.com,Nimisha Dwivedi,695,695,5800000,5800000,1700000,1700000,22,22,working_capital,working_capital,0,0,Surat,Manufacturing,Inventory purchase,2025-08-18
SME-003761,SME-003761,Ganesh Industries & Co,Ganesh Industries & Co,XJUTL2647M,29XJUTL3306FZL,9887492059,ganesh3761@hotmail.com,Vaishnavi Gill,654,654,4600000,4600000,900000,900000,5,5,term_loan,term_loan,2070000.0,2070000.0,Bengaluru,Textiles & Garments,Shop renovation,2026-02-25
SME-003762,SME-003762,World Engineering Pvt Ltd,World Engineering Pvt Ltd,GHLSO7180V,07GHLSO7745PZO,9692794065,world3762@gmail.com,Srishti Hegde,743,743,17700000,17700000,800000,800000,5,5,equipment_finance,equipment_finance,15630000.0,15630000.0,Delhi,Pharmaceuticals,Inventory purchase,2024-10-19
SME-003763,SME-003763,Vikas Projects OPC Pvt Ltd,Vikas Projects OPC Pvt Ltd,JXBHL8160V,27JXBHL1716BZS,9287698846,vikas3763@rediffmail.com,Adhiti Ramaswamy,864,864,81300000,81300000,27700000,27700000,13,13,working_capital,working_capital,0,0,Mumbai,Pharmaceuticals,Shop renovation,2024-11-26
SME-003764,SME-003764,Krishna Paper Pvt Ltd,Krishna Paper Pvt Ltd,SZWRL7589F,08SZWRL3688ZZM,9228974526,krishna3764@gmail.com,Rajesh Govindasamy,775,775,62600000,62600000,16300000,16300000,3,3,term_loan,term_loan,25130000.0,25130000.0,Jaipur,E-commerce,Trade finance,2025-04-22
SME-003765,SME-003765,Devi Enterprises Pvt Ltd,Devi Enterprises Pvt Ltd,WOIAC7124O,33WOIAC2560XZP,9263802626,devi3765@yahoo.co.in,Divya Fernandes,807,807,11200000,11200000,5800000,5800000,22,22,project_finance,project_finance,16500000.0,16500000.0,Chennai,Logistics,Project finance,2025-05-29
SME-003766,SME-003766,Beta Constructions Co-op,Beta Constructions Co-op,JTAOG7235W,07JTAOG7984PZC,9159951895,beta3766@yahoo.co.in,Abhishek Krishnan,735,735,2700000,2700000,1500000,1500000,12,12,working_capital,working_capital,0,0,Delhi,Pharmaceuticals,New branch setup,2025-12-14
SME-003767,SME-003767,Royal Auto Components OPC Pvt Ltd,Royal Auto Components OPC Pvt Ltd,TIHSL8685S,29TIHSL8946IZX,9648684595,royal3767@gmail.com,Usha Chandrasekaran,790,790,86300000,86300000,46300000,46300000,3,3,invoice_discounting,invoice_discounting,0,0,Bengaluru,Textiles & Garments,Capacity expansion,2025-04-30
SME-003768,SME-003768,Standard Studios Co-op,Standard Studios Co-op,OPUWU4330P,32OPUWU3512JZK,9877682904,standard3768@yahoo.co.in,Khushi Malhotra,803,803,3900000,3900000,1900000,1900000,21,21,working_capital,working_capital,0,0,Kochi,Manufacturing,New branch setup,2025-01-28
SME-003769,SME-003769,Horizon Telecom LLP,Horizon Telecom LLP,JCCNB1822G,32JCCNB1624BZA,9922398265,horizon3769@hotmail.com,Manish Hariharan,835,835,16500000,16500000,4400000,4400000,9,9,working_capital,working_capital,0,0,Kochi,Manufacturing,Export financing,2025-10-20
SME-003770,SME-003770,Arunodaya Spares Group,Arunodaya Spares Group,DFOUH6060Q,36DFOUH6837NZB,9800526897,arunodaya3770@gmail.com,Usha Paul,758,758,4200000,4200000,500000,500000,12,12,working_capital,working_capital,0,0,Hyderabad,IT / Software Services,Trade finance,2025-04-24
SME-003771,SME-003771,Vikas Infrastructure Group,Vikas Infrastructure Group,BCBMP8818V,32BCBMP6351BZJ,9870692145,vikas3771@hotmail.com,Sushma Pillai,623,623,14800000,14800000,4300000,4300000,20,20,invoice_discounting,invoice_discounting,0,0,Kochi,Manufacturing,Trade finance,2025-10-28
SME-003772,SME-003772,Maruthi Services Pvt Ltd,Maruthi Services Pvt Ltd,YHHHZ2097Z,29YHHHZ4958DZY,9173909591,maruthi3772@gmail.com,Shiva Srivastava,717,717,21200000,21200000,10000000,10000000,20,20,term_loan,term_loan,15320000.0,15320000.0,Bengaluru,Retail Trade,Inventory purchase,2025-04-13
SME-003773,SME-003773,Shree Electronics Co-op,Shree Electronics Co-op,RWYBH2981Y,29RWYBH4814BZN,9813113600,shree3773@rediffmail.com,Aditya Naik,746,746,8500000,8500000,2400000,2400000,9,9,invoice_discounting,invoice_discounting,0,0,Bengaluru,IT / Software Services,Technology upgrade,2025-12-21
SME-003774,SME-003774,Synergy Power LLP,Synergy Power LLP,MBHZG3430R,24MBHZG1985XZC,9804128084,synergy3774@hotmail.com,Rajesh Fernandes,704,704,4200000,4200000,1500000,1500000,2,2,equipment_finance,equipment_finance,4290000.0,4290000.0,Surat,IT / Software Services,Inventory purchase,2024-10-28
SME-003775,SME-003775,Empire Events Pvt Ltd,Empire Events Pvt Ltd,SEWPQ7347E,23SEWPQ3169YZR,9370708007,empire3775@gmail.com,Bhavesh Rodrigues,555,555,1800000,1800000,600000,600000,19,19,working_capital,working_capital,0,0,Bhopal,IT / Software Services,Capacity expansion,2025-06-29
SME-003776,SME-003776,Elite Traders OPC Pvt Ltd,Elite Traders OPC Pvt Ltd,LWGHD7581E,29LWGHD1500BZX,9465868978,elite3776@yahoo.co.in,Kabir Hayer,788,788,7200000,7200000,1900000,1900000,18,18,project_finance,project_finance,8750000.0,8750000.0,Bengaluru,IT / Software Services,Capacity expansion,2024-11-11
SME-003777,SME-003777,Universal Technologies OPC Pvt Ltd,Universal Technologies OPC Pvt Ltd,CIXEP5711K,29CIXEP6949SZK,9397098565,universal3777@gmail.com,Rachna Waghmare,798,798,2900000,2900000,900000,900000,10,10,equipment_finance,equipment_finance,1770000.0,1770000.0,Bengaluru,Retail Trade,Project finance,2026-01-06
SME-003778,SME-003778,Arjun Hospital Pvt Ltd,Arjun Hospital Pvt Ltd,SDTUK5270W,09SDTUK5809UZY,9152432280,arjun3778@rediffmail.com,Radhika Sisodia,805,805,5500000,5500000,800000,800000,11,11,term_loan,term_loan,5950000.0,5950000.0,Lucknow,IT / Software Services,Business expansion,2024-06-07
SME-003779,SME-003779,Omni Agro Associates,Omni Agro Associates,SDQRS5892M,29SDQRS6545SZS,9924270011,omni3779@rediffmail.com,Sanchi Fernandes,828,828,15800000,15800000,6300000,6300000,13,13,term_loan,term_loan,20250000.0,20250000.0,Bengaluru,Agriculture,Inventory purchase,2025-10-06
SME-003780,SME-003780,Shakti Manufacturing Pvt Ltd,Shakti Manufacturing Pvt Ltd,IVFMP9834V,29IVFMP7399UZW,9545217119,shakti3780@outlook.com,Rajesh Deshpande,898,898,4900000,4900000,1500000,1500000,13,13,term_loan,term_loan,4000000.0,4000000.0,Bengaluru,Construction,Working capital,2025-07-11
SME-003781,SME-003781,Sri Metals OPC Pvt Ltd,Sri Metals OPC Pvt Ltd,ZAVPK8496U,36ZAVPK8136UZT,9398581634,sri3781@gmail.com,Abhaya Shekhawat,776,776,2500000,2500000,1400000,1400000,21,21,invoice_discounting,invoice_discounting,0,0,Hyderabad,Manufacturing,Invoice financing,2024-11-15
SME-003782,SME-003782,Kamala Textiles Pvt Ltd,Kamala Textiles Pvt Ltd,BGPEO3985V,29BGPEO7606CZB,9874391730,kamala3782@hotmail.com,Aditya Marathe,839,839,8500000,8500000,3000000,3000000,2,2,term_loan,term_loan,5430000.0,5430000.0,Bengaluru,Textiles & Garments,Project finance,2025-12-25
SME-003783,SME-003783,Devi Industries Associates,Devi Industries Associates,KMKWF7120L,27KMKWF2546NZY,9805507508,devi3783@yahoo.co.in,Madhuri Kapoor,734,734,6500000,6500000,700000,700000,13,13,project_finance,project_finance,5000000.0,5000000.0,Mumbai,Retail Trade,Trade finance,2025-10-09
SME-003784,SME-003784,Infinity Engineering Associates,Infinity Engineering Associates,VJNMI6217P,24VJNMI1924CZA,9332621322,infinity3784@outlook.com,Vishal Bhatt,787,787,2900000,2900000,900000,900000,16,16,term_loan,term_loan,3510000.0,3510000.0,Surat,Textiles & Garments,Technology upgrade,2024-09-06
SME-003785,SME-003785,Link Packaging Group,Link Packaging Group,VTPNM1215V,29VTPNM7596EZB,9643044340,link3785@gmail.com,Abeer Subramanian,721,721,1800000,1800000,1000000,1000000,4,4,project_finance,project_finance,1960000.0,1960000.0,Bengaluru,Automobile Components,Business expansion,2025-08-21
SME-003786,SME-003786,Ranjit Systems LLP,Ranjit Systems LLP,KWKFO1601A,29KWKFO1871OZD,9137655788,ranjit3786@outlook.com,Nandita Kale,837,837,3400000,3400000,700000,700000,8,8,term_loan,term_loan,1700000.0,1700000.0,Bengaluru,Logistics,Project finance,2025-03-20
SME-003787,SME-003787,Delta Garments OPC Pvt Ltd,Delta Garments OPC Pvt Ltd,PVSBB7455K,29PVSBB4403QZS,9755216777,delta3787@gmail.com,Aaira Prabhu,678,678,2400000,2400000,1100000,1100000,13,13,term_loan,term_loan,2460000.0,2460000.0,Bengaluru,Retail Trade,Export financing,2024-09-15
SME-003788,SME-003788,Pioneer Technologies OPC Pvt Ltd,Pioneer Technologies OPC Pvt Ltd,TGJJG6544H,29TGJJG2727XZF,9218515463,pioneer3788@gmail.com,Shaily Aiyar,690,690,20000000,20000000,8100000,8100000,10,10,equipment_finance,equipment_finance,19950000.0,19950000.0,Bengaluru,Pharmaceuticals,Technology upgrade,2024-07-30
SME-003789,SME-003789,Samrudhi Diagnostics Pvt Ltd,Samrudhi Diagnostics Pvt Ltd,CKSYI4131H,29CKSYI5458EZN,9576708994,samrudhi3789@rediffmail.com,Nisha Pandey,679,679,5500000,5500000,2300000,2300000,3,3,project_finance,project_finance,4620000.0,4620000.0,Bengaluru,IT / Software Services,Inventory purchase,2025-06-28
SME-003790,SME-003790,Atharva Automation Pvt Ltd,Atharva Automation Pvt Ltd,VHEDZ7765Q,29VHEDZ3791RZB,9862415612,atharva3790@rediffmail.com,Aashna Rodrigues,735,735,3200000,3200000,1600000,1600000,21,21,term_loan,term_loan,1980000.0,1980000.0,Bengaluru,Textiles & Garments,Export financing,2025-08-26
SME-003791,SME-003791,Vista Fabrics Pvt Ltd,Vista Fabrics Pvt Ltd,IAZZX7026I,29IAZZX6704HZF,9869946855,vista3791@rediffmail.com,Vibha Duraisamy,887,887,28500000,28500000,1700000,1700000,18,18,project_finance,project_finance,26860000.0,26860000.0,Bengaluru,Manufacturing,Trade finance,2025-03-02
SME-003792,SME-003792,Krishna Forgings Associates,Krishna Forgings Associates,VSZST2814F,27VSZST5568WZE,9855901294,krishna3792@rediffmail.com,Sunil Birla,637,637,3500000,3500000,1300000,1300000,14,14,term_loan,term_loan,1660000.0,1660000.0,Mumbai,Manufacturing,Technology upgrade,2024-04-20
SME-003793,SME-003793,Ravi Foods Pvt Ltd,Ravi Foods Pvt Ltd,WHMWB7335S,29WHMWB1203AZK,9598918561,ravi3793@hotmail.com,Aatrey Subramaniam,670,670,4200000,4200000,1100000,1100000,11,11,working_capital,working_capital,0,0,Bengaluru,Manufacturing,Invoice financing,2026-01-15
SME-003794,SME-003794,Next Spares Group,Next Spares Group,QBRTE4556Y,29QBRTE1244TZK,9351596311,next3794@outlook.com,Rohit Apte,773,773,2100000,2100000,600000,600000,16,16,working_capital,working_capital,0,0,Bengaluru,Manufacturing,Shop renovation,2025-10-31
SME-003795,SME-003795,Raja Steel Group,Raja Steel Group,CDTVY7407G,29CDTVY1110CZP,9943731246,raja3795@hotmail.com,Gauri Chetty,850,850,11000000,11000000,1500000,1500000,6,6,invoice_discounting,invoice_discounting,0,0,Bengaluru,IT / Software Services,Project finance,2025-08-01
SME-003796,SME-003796,Indus Engineering Pvt Ltd,Indus Engineering Pvt Ltd,MUIUZ6247A,36MUIUZ2154MZI,9742106860,indus3796@outlook.com,Aayat Dhaliwal,839,839,3600000,3600000,700000,700000,16,16,invoice_discounting,invoice_discounting,0,0,Hyderabad,Logistics,Trade finance,2025-09-12
SME-003797,SME-003797,Lotus Foods Associates,Lotus Foods Associates,YFKCI5169J,27YFKCI5626NZF,9750792428,lotus3797@gmail.com,Neha Phadke,733,733,60800000,60800000,32000000,32000000,3,3,equipment_finance,equipment_finance,44900000.0,44900000.0,Mumbai,Construction,Shop renovation,2024-12-23
SME-003798,SME-003798,Quality Studios LLP,Quality Studios LLP,YAJAZ1097Y,24YAJAZ2727UZA,9364786384,quality3798@rediffmail.com,Vrinda Shah,807,807,35500000,35500000,15800000,15800000,20,20,working_capital,working_capital,0,0,Ahmedabad,Retail Trade,New branch setup,2024-10-15
SME-003799,SME-003799,Crest Manufacturing Pvt Ltd,Crest Manufacturing Pvt Ltd,QBPBW7894F,29QBPBW9118YZQ,9159759283,crest3799@hotmail.com,Pinky Jog,792,792,1500000,1500000,600000,600000,22,22,equipment_finance,equipment_finance,710000.0,710000.0,Bengaluru,IT / Software Services,Export financing,2025-05-15
SME-003800,SME-003800,Innova Print & Co,Innova Print & Co,QPRFX8944T,29QPRFX2163CZV,9859328570,innova3800@outlook.com,Namita Fernandes,689,689,19800000,19800000,4300000,4300000,6,6,working_capital,working_capital,0,0,Bengaluru,Food Processing,Inventory purchase,2025-11-30
SME-003801,SME-003801,Satyam Polymers & Co,Satyam Polymers & Co,LLSDU3466D,33LLSDU5483IZP,9191237539,satyam3801@rediffmail.com,Abhi Bose,617,617,88800000,88800000,19100000,19100000,17,17,equipment_finance,equipment_finance,72600000.0,72600000.0,Chennai,Manufacturing,Trade finance,2025-10-11
SME-003802,SME-003802,Legend Software Associates,Legend Software Associates,YTBAX9610B,29YTBAX4727XZY,9329111267,legend3802@yahoo.co.in,Aatmaj Sequeira,709,709,2600000,2600000,1100000,1100000,21,21,term_loan,term_loan,3430000.0,3430000.0,Bengaluru,Manufacturing,Export financing,2024-04-08
